id,canonical_id,card_type,title,subtitle,source_name,source_family,layer_type,display_label,year_or_range,state_or_region,url,canonical_url,redirect_target,badge,caveat,public_record_status,map_display_status
accepted_record_1766,1766,accepted_record_card,"ghost in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1767,1767,accepted_record_card,"ghost in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1768,1768,accepted_record_card,"supernatural in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_1769,1769,accepted_record_card,"devil in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_1770,1770,accepted_record_card,"devil in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1771,1771,accepted_record_card,"wizard in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1772,1772,accepted_record_card,"wizard in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1773,1773,accepted_record_card,"wizard in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1774,1774,accepted_record_card,"witch in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1775,1775,accepted_record_card,"witch in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1776,1776,accepted_record_card,"witch in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1777,1777,accepted_record_card,"witch in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1778,1778,accepted_record_card,"giant in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,accepted_public_map_point
accepted_record_1779,1779,accepted_record_card,"giant in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1780,1780,accepted_record_card,"supernatural in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1781,1781,accepted_record_card,"Baiame in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1782,1782,accepted_record_card,"supernatural in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1783,1783,accepted_record_card,"supernatural in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
accepted_record_1784,1784,accepted_record_card,"Baiame in Queensland, Australia","Queensland, Australia; John Dunmore Lang",Internet Archive,repository_full_text,accepted_public_record,Accepted public record,1861,QLD,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,https://archive.org/download/queenslandaustr00langgoog/queenslandaustr00langgoog_djvu.txt,,Accepted record,Accepted public record; public source exists does not verify the supernatural claim.,accepted_public_record,not_public_map
