record_id,title,latitude,longitude,place_name,source
301,"Yarambulla, Victoria 1991",-36.7673752,146.7728946,"Mount Buffalo, VIC",public/data/frontend-data.json
387,"Mt Nathan, Queensland 1991",-27.9801695,153.2654056,"Mt Nathan, QLD",public/data/frontend-data.json
408,"Emu Plains, New South Wales 1991",-33.7483333,150.6677778,"West of Emu Plains, NSW",public/data/frontend-data.json
554,"Oberon, New South Wales 1991",-33.8455931,149.8326162,"Oberon, NSW",public/data/frontend-data.json
597,"Tuglow, New South Wales 1991",-33.9483333,149.9344444,"Tuglow, NSW",public/data/frontend-data.json
4326,"Written reports: Yowie Sighting at Yarambulla, Victoria 1991",-36.68788,146.846304,"Yarambulla, VIC",public/data/frontend-data.json
4386,"YouTube reports, interviews: Yowie Sighting (Audio Report #92) at Australind, Western Australia (1991)",-33.2807362,115.7204483,"Australind, WA",public/data/frontend-data.json
24,"Willunga, South Australia 1992",-35.2711681,138.5554231,"Willunga, SA",public/data/frontend-data.json
25,"Yalata, South Australia 1993",-31.4803513,131.8426235,"Yalata, SA",public/data/frontend-data.json
42,"Smithton, Tasmania 1992",-40.8415455,145.1282245,"Smithton, TAS",public/data/frontend-data.json
106,"Callala Bay, New South Wales 1992",-34.9950846,150.7178837,"Callala Bay, NSW",public/data/frontend-data.json
167,"Tin Can Bay, Queensland 1992 (1)",-25.9497504,152.9133105,"Camp Kerr, QLD",public/data/frontend-data.json
397,"Mt. Tamborine, Queensland 1992",-27.9684035,153.1967792,"Mt Tamborine, QLD",public/data/frontend-data.json
460,"Ingleburn, New South Wales 1992",-33.9983333,150.8511111,"Ingleburn, NSW",public/data/frontend-data.json
932,1992 - Lismore Northern Star Yowie Footprints,-28.8077608,153.2791883,"Lismore, NSW",public/data/frontend-data.json
933,1992 - Noosa News Yowie Report,-26.3182442,152.9307975,"Noosa, QLD",public/data/frontend-data.json
934,1992 - Shark Bay / 40 Mile Yowie Article - Source Unknown,-25.52149,113.7540291,"Shark Bay, WA",public/data/frontend-data.json
4292,"Written reports: Yowie Sighting at Tin Can Bay, Queensland 1992 (1)",-25.8828544,152.9461788,"Tin Can Bay, QLD",public/data/frontend-data.json
4293,"Written reports: Yowie Sighting at Tin Can Bay, Queensland 1992 (2)",-25.8828544,152.9461788,"Tin Can Bay, QLD",public/data/frontend-data.json
4320,"Written reports: Yowie Sighting at Willungra, South Australia 1992",-35.274023,138.553529,"Willungra, SA",public/data/frontend-data.json
4464,Reports from newspapers: 1992 - Lismore Northern Star Yowie Footprints,-28.95,153.0,"1992 - Lismore Northern Star Yowie Footprints, QLD",public/data/frontend-data.json
4465,Reports from newspapers: 1992 - Noosa News Yowie Report,-26.3916,153.0386,"1992 - Noosa News Yowie Report, QLD",public/data/frontend-data.json
4466,Reports from newspapers: 1992 - Shark Bay / 40 Mile Yowie Article - Source Unknown,-26.0,113.5,"1992 - Shark Bay / 40 Mile Yowie Article - Source Unknown, WA",public/data/frontend-data.json
16,"Exmouth, Western Australia 1993",-21.9324401,114.1258094,"Exmouth, WA",public/data/frontend-data.json
107,"Leeville, New South Wales 1993",-28.9483333,153.0011111,"Leeville, NSW",public/data/frontend-data.json
168,"Kilcoy, Queensland 1993",-26.851381,152.5784605,"Mt Kilcoy, QLD",public/data/frontend-data.json
236,"Barrington Tops, New South Wales 1993",-32.0233333,151.4844444,"Barrington Tops, NSW",public/data/frontend-data.json
264,"Canarvon Gorge, Queensland 1993",-24.99435,148.3337905,"Canarvon Gorge, QLD",public/data/frontend-data.json
416,"Glenfield, New South Wales 1993",-33.9722422,150.8930882,"Glenfield, NSW",public/data/frontend-data.json
458,"Ingalba, New South Wales 1993",-30.8498661,152.8044049,"Ingalba State Forest, NSW",public/data/frontend-data.json
535,"Mt. Kembla, New South Wales 1993",-34.4421839,150.8067132,"Mt Kembla, NSW",public/data/frontend-data.json
836,"1993 - Mt Spurgeon, Yowie Article",-16.4333333,145.2,"Mount Spurgeon, QLD",public/data/frontend-data.json
935,1993 - Lismore Northern Star Yowie Article,-28.8077608,153.2791883,"Lismore, NSW",public/data/frontend-data.json
4294,"YouTube reports, interviews: Yowie Sighting (Audio Report #120) at Exmouth , Western Australia (March 1993)",-21.9324401,114.1258094,"Exmouth, WA",public/data/frontend-data.json
4295,"Written reports: Yowie Sighting at Kilcoy, Queensland 1993",-26.9417175,152.561157,"Kilcoy, QLD",public/data/frontend-data.json
4467,Reports from newspapers: 1993 - Lismore Northern Star Yowie Article,-28.85,153.01,"1993 - Lismore Northern Star Yowie Article, QLD",public/data/frontend-data.json
4613,"AYR report index: Ingalba, New South Wales 1993",-30.829239,152.821177,"Ingalba, NSW",public/data/frontend-data.json
108,"Mulgoa, New South Wales 1994",-33.8371562,150.6504013,"Mulgoa, NSW",public/data/frontend-data.json
269,"Bellingen, New South Wales 1994",-30.3739913,152.71921,"Bellingen, NSW",public/data/frontend-data.json
444,"Hazelbrook, New South Wales 1994",-33.7219948,150.4534122,"Hazelbrook, NSW",public/data/frontend-data.json
448,"Helensburgh, New South Wales 1994",-34.1908519,150.9822187,"Helensburgh, NSW",public/data/frontend-data.json
936,1994 - Brisbane Daily Yowie Article,-27.4689623,153.0235009,"Brisbane, QLD",public/data/frontend-data.json
937,1994 - Canberra Times Out Of Shadows Launch,-35.2975906,149.1012676,"Canberra, ACT",public/data/frontend-data.json
938,1994 - Sunshine Coast Magazine Yowie Article,-26.7079095,152.8508329,"Sunshine Coast, QLD",public/data/frontend-data.json
4296,"YouTube reports, interviews: Yowie Sighting (Audio Report #110) near Bellingen, New South Wales (1994)",-30.3739913,152.71921,"Bellingen, NSW",public/data/frontend-data.json
4468,Reports from newspapers: 1994 - Brisbane Daily Yowie Article,-25.031828,148.183339,"1994 - Brisbane Daily Yowie Article, QLD",public/data/frontend-data.json
4469,Reports from newspapers: 1994 - Canberra Times Out Of Shadows Launch,-35.516806,148.966357,"1994 - Canberra Times Out Of Shadows Launch, ACT",public/data/frontend-data.json
4470,Reports from newspapers: 1994 - Sunshine Coast Magazine Yowie Article,-26.948056,152.553889,"1994 - Sunshine Coast Magazine Yowie Article, QLD",public/data/frontend-data.json
26,"Roxby Downs, South Australia 1995",-30.5652584,136.8941825,"Roxby Downs, SA",public/data/frontend-data.json
33,"Berry Springs, Northern Territory 1995",-12.7220385,131.0048008,"Berry Springs, NT",public/data/frontend-data.json
109,"Kempsey, New Sout Wales 1995",-30.9056457,152.5228021,"Kempsey, NSW",public/data/frontend-data.json
169,"McPherson Ranges, Queensland 1995",-28.3069019,153.1430019,"McPherson Ranges, QLD",public/data/frontend-data.json
170,"Rockhampton, Queensland 1995",-23.3782137,150.5134227,"Rockhampton, QLD",public/data/frontend-data.json
259,"Moe, Victoria 1995",-38.177049,146.2619888,"Moe, VIC",public/data/frontend-data.json
260,"Bathurst, New South Wales 1995",-33.4166482,149.5803725,"Bathurst, NSW",public/data/frontend-data.json
312,"Bonalbo, New South Wales 1995",-28.7356087,152.6214537,"Bonalbo, NSW",public/data/frontend-data.json
315,"Eagle Heights, Queensland 1995",-27.9218796,153.2034386,"Eagle Heights, QLD",public/data/frontend-data.json
322,"Braidwood, New South Wales 1995",-35.4388907,149.7955552,"Braidwood, NSW",public/data/frontend-data.json
366,"Coffs Harbour, New South Wales 1995",-30.2985996,153.1094116,"Coffs Harbour, NSW",public/data/frontend-data.json
383,"Millaa Millaa, Queensland 1995 (1)",-17.493974,145.6304622,"Millaa Millaa, QLD",public/data/frontend-data.json
385,"Millaa Millaa, Queensland 1995 (2)",-17.493974,145.6304622,"Millaa Millaa, QLD",public/data/frontend-data.json
399,"Mt. Tamborine, Queensland 1995",-27.9684035,153.1967792,"Mt Tamborine, QLD",public/data/frontend-data.json
475,"Torbanlea, Queensland 1995",-25.358621,152.5732725,"Torbanlea, QLD",public/data/frontend-data.json
508,"Leura, New South Wales 1995",-33.7156888,150.3317665,"Leura, NSW",public/data/frontend-data.json
526,"Mogo, New South Wales 1995",-35.7830222,150.1426078,"Mogo, NSW",public/data/frontend-data.json
627,"Woy Woy, New South Wales 1995",-33.4880548,151.3274925,"Woy Woy, NSW",public/data/frontend-data.json
939,1995 - Cairns Post Yowie Article,-16.9206657,145.7721854,"Cairns, QLD",public/data/frontend-data.json
4297,"YouTube reports, interviews: Yowie Sighting (Audio Report #113) at Torbanlea, Queensland (1995)",-25.358621,152.5732725,"Torbanlea, QLD",public/data/frontend-data.json
4471,Reports from newspapers: 1995 - Cairns Post Yowie Article,-17.5111,145.6,"1995 - Cairns Post Yowie Article, QLD",public/data/frontend-data.json
4584,"Witness sketches: Eden, New South Wales (1995)",-37.065878,149.869638,"Eden, New South Wales, NSW",public/data/frontend-data.json
59,"Aberfeldy, Victoria 1996",-37.7021795,146.3790538,"Aberfeldy, VIC",public/data/frontend-data.json
110,"Cessnock, New South Wales 1996",-32.8316667,151.3511111,"Cessnock, NSW",public/data/frontend-data.json
171,"Molendinar, Queensland 1996",-27.9745778,153.3754344,"Molendinar, QLD",public/data/frontend-data.json
255,"Cairns, Queensland 1996",-16.9206657,145.7721854,"Cairns, QLD",public/data/frontend-data.json
310,"Bombala, New South Wales 1996",-36.9113175,149.2389375,"Bombala, NSW",public/data/frontend-data.json
439,"Sarina, Queensland 1996",-21.435808,149.1645943,"Sarina, QLD",public/data/frontend-data.json
483,"Upper Coomera, Queensland 2006",-27.8529809,153.2982761,"Upper Coomera, QLD",public/data/frontend-data.json
542,"Mullumbimby, New South Wales 1996",-28.5483333,153.5011111,"Mullumbimby, NSW",public/data/frontend-data.json
4608,"Witness sketches: Taree, New South Wales (1996)",-31.897221,152.571853,"Taree, New South Wales, NSW",public/data/frontend-data.json
4609,"Witness sketches: Mullumbimby, New South Wales (1996)",-28.551206,153.497453,"Mullumbimby, New South Wales, NSW",public/data/frontend-data.json
34,"Acacia Hills, Northern Territory 1997 (1)",-12.768419,131.141951,"Acacia Hills, NT",public/data/frontend-data.json
35,"Acacia Hills, Northern Territory 1997 (2)",-12.768419,131.141951,"Acacia Hills, NT",public/data/frontend-data.json
60,"Warnambool, Victoria 1997",-38.3826242,142.4814199,"Princess Highway / Warrnambool, VIC",public/data/frontend-data.json
111,"Hawkesbury River, New South Wales 1997",-33.5038702,150.9274931,"Hawkesbury River, NSW",public/data/frontend-data.json
172,"Camira, Queensland 1997",-27.634499,152.9199269,"Camira, QLD",public/data/frontend-data.json
173,"Ormeau, Queensland 1997",-27.774813,153.2520815,"Ormeau, QLD",public/data/frontend-data.json
218,"Alstonville, New South Wales 1997",-28.8412757,153.4405813,"Alstonville, NSW",public/data/frontend-data.json
237,"Beerwah, Queensland 1997",-26.8573095,152.9604137,"Beerwah, QLD",public/data/frontend-data.json
294,"Cowley Beach, Queensland 1997",-17.653566,146.1321886,"Cowley Beach, QLD",public/data/frontend-data.json
335,"Gootchie, Queensland 1997",-25.8781265,152.5810076,"Gootchie, QLD",public/data/frontend-data.json
346,"Bundarra, New South Wales 1997",-30.1697551,151.0739435,"Bundarra, NSW",public/data/frontend-data.json
368,"Colo River, New South Wales 1997",-33.3778079,150.6487565,"Colo River, NSW",public/data/frontend-data.json
451,"Springbrook, Queensland 1997",-33.7017613,150.5655467,"Springwood, NSW",public/data/frontend-data.json
473,"Toowoomba, Queensland 1997",-27.5790131,151.9866561,"Picnic Point, QLD",public/data/frontend-data.json
476,"Katoomba, New South Wales 1997",-33.713759,150.3121633,"Katoomba, NSW",public/data/frontend-data.json
585,"Tabulam, New South wales 1997",-28.8872866,152.5683651,"Tabulam, NSW",public/data/frontend-data.json
940,1997 - Litchfield Times Yowie Article,-13.428281,130.4926909,"Litchfield, NT",public/data/frontend-data.json
4315,"Written reports: Yowie Sighting at Warnambool, Victoria 1997",-38.383333,142.483333,"Warnambool, VIC",public/data/frontend-data.json
4346,"YouTube reports, interviews: Yowie Sighting (Audio Report #118) at Katoomba, New South Wales (Summer 1997)",-33.713759,150.3121633,"Katoomba, NSW",public/data/frontend-data.json
4347,"Written reports: Yowie Sighting at Springbrook, Queensland 1997",-28.185749,153.2715593,"Springbrook, QLD",public/data/frontend-data.json
4348,"Written reports: Yowie Sighting at Toowoomba, Queensland 1997",-27.5610193,151.953351,"Toowoomba, QLD",public/data/frontend-data.json
4411,"Videos: Dean Harrison - Ormeau Yowie Encounter June, 1997",-27.780333,153.265967,"Dean Harrison - Ormeau Yowie Encounter June, QLD",public/data/frontend-data.json
4472,Reports from newspapers: 1997 - Litchfield Times Yowie Article,-12.789556,131.123056,"1997 - Litchfield Times Yowie Article, NT",public/data/frontend-data.json
4473,Reports from newspapers: 1997 - NT News Yowie Article,-23.887041,133.782438,1997 - NT News Yowie Article,public/data/frontend-data.json
4590,"Witness sketches: Cowley Beach, Queensland (1997)",-17.6953,146.10726,"Cowley Beach, Queensland, QLD",public/data/frontend-data.json
4592,"Witness sketches: Warwick, Queensland (1997)",-28.21901,152.03438,"Warwick, Queensland, QLD",public/data/frontend-data.json
4595,"Witness sketches: Acacia Hills, Northern Territory (1997)",-12.7923,131.125257,"Acacia Hills, Northern Territory, NT",public/data/frontend-data.json
36,"Acacia Hills & Humpty Doo, Northern Territory 1998",-12.768419,131.141951,"Acacia Hills, NT",public/data/frontend-data.json
37,"Adelaide River, Northern Territory 1998",-13.2387657,131.1070072,"Adelaide River, NT",public/data/frontend-data.json
38,"Tanima Desert, Northern Territory 1998",-19.81,130.32,"Tanima Desert, NT",public/data/frontend-data.json
112,"Faulconbridge, New South Wales 1998",-33.7005603,150.535599,"Faulconbridge, NSW",public/data/frontend-data.json
113,"Mudgee, New South Wales 1998",-32.5980702,149.5886383,"Mudgee, NSW",public/data/frontend-data.json
174,"Bribie Island, Queensland 1998",-26.9644799,153.120238,"Bribie Island, QLD",public/data/frontend-data.json
175,"Kenilworth, Queensland 1998",-26.6352315,152.6166379,"Kenilworth, QLD",public/data/frontend-data.json
176,"Scotchy Pocket, Queensland 1998",-26.0031875,152.522897,"Scotchy Pocket, QLD",public/data/frontend-data.json
187,"Canarvon Gorge, Queensland 2005",-24.99435,148.3337905,"Canarvon Gorge, QLD",public/data/frontend-data.json
242,"Barwon River, New South Wales 1998",-30.0172608,147.8988558,"Barwon River, NSW",public/data/frontend-data.json
270,"Canungra, Queensland 1998",-28.0385865,153.1419128,"Canungra, QLD",public/data/frontend-data.json
325,"Gatton, Queensland 1998",-27.5615314,152.2791353,"Gatton, QLD",public/data/frontend-data.json
406,"Eden, New South Wales 1998",-37.0640494,149.9035118,"Eden, NSW",public/data/frontend-data.json
409,"Ormeau, Queensland 1998",-27.774813,153.2520815,"Ormeau, QLD",public/data/frontend-data.json
411,"Ormeau, Queensland 1998",-27.774813,153.2520815,"Ormeau, QLD",public/data/frontend-data.json
424,"Goonoo Forest, New South Wales 1998",-32.0066667,148.8761111,"Goonoo Forest, NSW",public/data/frontend-data.json
434,"Grassy Head / Stuarts Point, New South Wales 1998",-30.7858622,152.9887422,"Grassy Head / Stuarts Point [Yarriabini National Park], NSW",public/data/frontend-data.json
453,"Springbrook, Queensland 1998",-28.185749,153.2715593,"Springbrook, QLD",public/data/frontend-data.json
455,"Springbrook, Queensland 1998",-28.185749,153.2715593,"Springbrook, QLD",public/data/frontend-data.json
469,"Tin Can Bay, Queensland 1998",-25.8828544,152.9461788,"Tin Can Bay, QLD",public/data/frontend-data.json
480,"Keiraville, New South Wales 1998",-34.4092539,150.8729729,"Keiraville, NSW",public/data/frontend-data.json
520,"Macquarie Feilds, New South Wales 1998",-33.9904477,150.8849303,"Macquarie Fields, NSW",public/data/frontend-data.json
587,"Taree, New South Wales 1998",-31.912864,152.4608481,"Taree, NSW",public/data/frontend-data.json
617,"Wiangaree, New South Wales 1998",-28.5083827,152.9652769,"Wiangaree, NSW",public/data/frontend-data.json
623,"Woodenbong, New South Wales 1998",-28.3913455,152.6120214,"Woodenbong, NSW",public/data/frontend-data.json
631,"Yanderra, New South Wales 1998",-34.3209918,150.5724825,"Yanderra, NSW",public/data/frontend-data.json
841,1998 - NT News Article,-13.2387657,131.1070072,"Adelaide River, NT",public/data/frontend-data.json
4307,"Written reports: Yowie Sighting at Tanami Desert, Northern Territory 199",-20.0,130.0,"Tanami Desert, NT",public/data/frontend-data.json
