schema_version,legacy_record_id,source_item_id,narrative_id,primary_record_role,migration_confidence,review_flags,title,source_type,source_tier,narrative_type,secondary_role,analysis_status,ethics_review_status,display_mode
2.0.0,809,773,,catalogue_metadata,medium,"[""indigenous_related"", ""metadata_only_not_accepted""]","Same monster, different meanings: how Indigenous ideas about the Pangkarlangu Hairypeople have changed",academic_metadata,B,,,,,
2.0.0,810,774,,catalogue_metadata,medium,"[""high_sensitivity"", ""metadata_only_not_accepted""]",Specters of Reality: Mamu in the Eastern Western Desert of Australia,academic_metadata,B,,,,,
2.0.0,811,775,706,first-class narrative source,medium,[],Australia Post Alphabet Stamp Series A Z,internet_archive_metadata,A,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,812,776,707,first-class narrative source,medium,[],Documentary Accounts Of Cryptids Around The World,internet_archive_metadata,A,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,813,777,708,first-class narrative source,medium,[],Ep 114 The Yowie,internet_archive_metadata,A,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,814,778,709,first-class narrative source,medium,[],Episode 82: Bigfoot Discovery Museum Show,internet_archive_metadata,A,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,815,779,710,first-class narrative source,medium,[],Season 2 Episode 23 Tony Healy,internet_archive_metadata,A,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,816,780,711,first-class narrative source,medium,[],13 O'Clock Episode 261 LIVE: Sasquatch!,internet_archive_metadata,A,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,817,781,712,first-class narrative source,medium,[],Track: The Search for Australia's Bigfoot | Conspiracy | Unexplained | Full English Documentary,internet_archive_metadata,A,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,818,782,713,first-class narrative source,medium,[],"SFi042 - Rex Gilroy - Cryptozoology, Australian Yowie and Big Cat hunter",internet_archive_metadata,A,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,819,783,714,first-class narrative source,medium,"[""high_sensitivity""]",I Wandjina Australiani,internet_archive_metadata,A,spirit_person_narrative,heritage_discourse,display_ready_unreviewed,requires_ethics_review,summary_only
2.0.0,820,784,715,first-class narrative source,medium,"[""high_sensitivity""]",Wandjina Australiano,internet_archive_metadata,A,spirit_person_narrative,heritage_discourse,display_ready_unreviewed,requires_ethics_review,summary_only
2.0.0,821,785,716,first-class narrative source,medium,"[""high_sensitivity""]",Wandjina,internet_archive_metadata,A,spirit_person_narrative,heritage_discourse,display_ready_unreviewed,requires_ethics_review,summary_only
2.0.0,822,786,717,first-class narrative source,medium,"[""indigenous_related""]",Strange Lore: Yara Ma Yha Who,internet_archive_metadata,A,traditional_narrative,heritage_discourse,display_ready_unreviewed,caution_indigenous_related,summary_only
2.0.0,823,787,718,first-class narrative source,medium,[],Dramatic Selections from Henry Lawson's Short Stories,internet_archive_metadata,A,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,824,788,719,first-class narrative source,medium,"[""original_article_verification_required""]",1935 - Sydney Morning Herald,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,825,789,720,first-class narrative source,medium,"[""original_article_verification_required""]","1938 - Nanango, Yowie Report",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,826,790,721,first-class narrative source,medium,"[""original_article_verification_required""]",1954 - The Bulletin NSW,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,827,791,722,first-class narrative source,medium,"[""original_article_verification_required""]","1962 - Macleay Argus, Dungay Creek Yowie Article",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,828,792,723,first-class narrative source,medium,[],1976 - Macleay Argus Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,829,793,724,first-class narrative source,medium,[],1976 - Reward for Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,830,794,725,first-class narrative source,medium,[],1977 - Hairy Man of South East Australia,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,831,795,726,first-class narrative source,medium,[],"1978 - Bilambil Yowie Article, Daily News",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,832,796,727,first-class narrative source,medium,[],1979 - Kilkivan Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,833,797,728,first-class narrative source,medium,[],1985 - International Society of Cryptozoology Report,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,834,798,729,first-class narrative source,medium,[],1987 - Yambah Station Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,835,799,730,first-class narrative source,medium,[],1989 - Analysis of the Hairy Man by M. Smith,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,836,800,731,first-class narrative source,medium,[],"1993 - Mt Spurgeon, Yowie Article",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,837,801,732,first-class narrative source,medium,[],1994 - Sydney Morning Herald,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,838,802,733,first-class narrative source,medium,[],1995 - Liz James Research Diary,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,839,803,734,first-class narrative source,medium,[],"1995 - Who or what is a Yowie, Healy/Cropper",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,840,804,735,first-class narrative source,medium,[],1996 - Gary Opit Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,841,805,736,first-class narrative source,medium,[],1998 - NT News Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,842,806,737,first-class narrative source,medium,[],1999 - Night of the Yowie,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,843,807,738,first-class narrative source,medium,[],1999 - Yowiehunters News Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,844,808,739,first-class narrative source,medium,[],1999 (2) - Yowiehunters News Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,845,809,740,first-class narrative source,medium,[],2000 - Gold Coast Bulletin,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,846,810,741,first-class narrative source,medium,[],2000 - Townsville Bulletin Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,847,811,742,first-class narrative source,medium,[],2001 - Yowiehunters News Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,848,812,743,first-class narrative source,medium,[],2003 - Graham Joyner Interview,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,849,813,744,first-class narrative source,medium,[],2006 - BOOK REVIEW - The Yowie,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,850,814,745,first-class narrative source,medium,[],2006 - Gold Coast Sun Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,851,815,746,first-class narrative source,medium,"[""original_article_verification_required""]","2008 - NSW Glendonbrook, NSW",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,852,816,747,first-class narrative source,medium,[],"2021 - The Wudatji, a Western Australian Junjurrie by Gary Opit",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,853,817,748,first-class narrative source,medium,"[""original_article_verification_required""]",1825 - Richmond River Herald 06-03-1825,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,854,818,749,first-class narrative source,medium,"[""original_article_verification_required""]",1825 - Sugarloaf Mountain NSW Yowie Article - Source Unknown,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,855,819,750,first-class narrative source,medium,"[""original_article_verification_required""]",1861 - The Argus Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,856,820,751,first-class narrative source,medium,"[""original_article_verification_required""]",1871 - Sydney Herald Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,857,821,752,first-class narrative source,medium,"[""original_article_verification_required""]",1874 - Pyramul Hairyman Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,858,822,753,first-class narrative source,medium,"[""original_article_verification_required""]",1876 - Illawarra Mercury Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,859,823,754,first-class narrative source,medium,"[""original_article_verification_required""]",1877 - Sydney Morning Herald Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,860,824,755,first-class narrative source,medium,"[""original_article_verification_required""]",1878 - Freemans Journal Pyramul Hairyman,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,861,825,756,first-class narrative source,medium,"[""original_article_verification_required""]",1878 - Northern Star Lismore Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,862,826,757,first-class narrative source,medium,"[""original_article_verification_required""]",1882 - The West Australian Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,863,827,758,first-class narrative source,medium,"[""original_article_verification_required""]",1892 - Sydney Mail Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,864,828,759,first-class narrative source,medium,"[""original_article_verification_required""]",1894 - Queanbeyan Observer Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,865,829,760,first-class narrative source,medium,"[""original_article_verification_required""]",1895 - Bowral Free Press Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,866,830,761,first-class narrative source,medium,"[""original_article_verification_required""]",1902 - Blue Mountains Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,867,831,762,first-class narrative source,medium,"[""original_article_verification_required""]",1903 - Delegate Argus Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,868,832,763,first-class narrative source,medium,"[""original_article_verification_required""]",1903 - Queanbeyan Observer Yowie Article 07-08-1903,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,869,833,764,first-class narrative source,medium,"[""original_article_verification_required""]",1905 - Molong Express Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,870,834,765,first-class narrative source,medium,"[""original_article_verification_required""]",1905 - Narromine News Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,871,835,766,first-class narrative source,medium,"[""original_article_verification_required""]",1906 - Bega Budget Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,872,836,767,first-class narrative source,medium,"[""original_article_verification_required""]",1906 - Cowan NSW Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,873,837,768,first-class narrative source,medium,"[""original_article_verification_required""]",1906 - Gippsland Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,874,838,769,first-class narrative source,medium,"[""original_article_verification_required""]",1906 - Tenterfield Courrier Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,875,839,770,first-class narrative source,medium,"[""original_article_verification_required""]",1909 - Bundaberg Mail & Burnett Advtertiser Yowie Article 10-09-1909,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,876,840,771,first-class narrative source,medium,"[""original_article_verification_required""]",1909 - Richmond River Herald Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,877,841,772,first-class narrative source,medium,"[""original_article_verification_required""]",1912 - Adelaide Chronicle Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,878,842,773,first-class narrative source,medium,"[""original_article_verification_required""]",1912 - Evening News Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,879,843,774,first-class narrative source,medium,"[""original_article_verification_required""]",1912 - Otago Daily Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,880,844,775,first-class narrative source,medium,"[""original_article_verification_required""]",1912 - Riverina Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,881,845,776,first-class narrative source,medium,"[""original_article_verification_required""]",1912 - Sydney Morning Heald Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,882,846,777,first-class narrative source,medium,"[""original_article_verification_required""]",1912- Bega Budget Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,883,847,778,first-class narrative source,medium,"[""original_article_verification_required""]",1913 - Bombala Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,884,848,779,first-class narrative source,medium,"[""original_article_verification_required""]",1913 - Maitland Daily Mercury Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,885,849,780,first-class narrative source,medium,"[""original_article_verification_required""]",1927 - Canberra History & Legends by J. Gale,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,886,850,781,first-class narrative source,medium,"[""original_article_verification_required""]",1927 - History and Legends of the A.C.T. by John Gale,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,887,851,782,first-class narrative source,medium,"[""original_article_verification_required""]",1932 - Northern Territory Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,888,852,783,first-class narrative source,medium,"[""original_article_verification_required""]",1964 - Sydney Herald Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,889,853,784,first-class narrative source,medium,"[""original_article_verification_required""]",1965 - Sydney Sun Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,890,854,785,first-class narrative source,medium,[],1970 - Courier Mail Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,891,855,786,first-class narrative source,medium,[],1970's - Northern Star Re:1935 Lismore Yowie Sighting,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,892,856,787,first-class narrative source,medium,[],1976 - Macleay Argus Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,893,857,788,first-class narrative source,medium,[],1976 - Sydney Sun Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,894,858,789,first-class narrative source,medium,[],1976 - Telegraph Canberra area Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,895,859,790,first-class narrative source,medium,[],1977 - Gold Coast Bulletin Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,896,860,791,first-class narrative source,medium,[],1977 - Gold Coast Bulletin Yowie Article 2,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,897,861,792,first-class narrative source,medium,[],1977 - Lismore Northern Star Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,898,862,793,first-class narrative source,medium,[],1977 - Lismore Nothern Star Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,899,863,794,first-class narrative source,medium,[],1977 - Tambarumba Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,900,864,795,first-class narrative source,medium,[],1977 - Unknown Origin. Re: Springbrook,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,901,865,796,first-class narrative source,medium,[],1978 - Canberra Times,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,902,866,797,first-class narrative source,medium,[],1978 - Gold Coast Bulletin (Nerang) 25-08-1978,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,903,867,798,first-class narrative source,medium,[],1978 - Gold Coast Bulletin Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,904,868,799,first-class narrative source,medium,[],1978 - Gold Coast Bulletin Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,905,869,800,first-class narrative source,medium,[],1978 - Gold Coast Bulletin Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,906,870,801,first-class narrative source,medium,[],1978 - Moruya Examiner Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,907,871,802,first-class narrative source,medium,[],1979 - Daily Telegraph Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,908,872,803,first-class narrative source,medium,[],1979 - Gold Coast Bulletin Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,909,873,804,first-class narrative source,medium,"[""original_article_verification_required""]",1979 - Murgon Yowie Newspaper Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,910,874,805,first-class narrative source,medium,[],1979 - Pilliga/Coonabarabran Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,911,875,806,first-class narrative source,medium,[],1979 - The Cronicle QLD Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,912,876,807,first-class narrative source,medium,[],1979 - Townsville Daily Bulletin Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,913,877,808,first-class narrative source,medium,[],1979 - Townsville Daily Bulletin Yowie Article 2,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,914,878,809,first-class narrative source,medium,[],1980 - Canberra Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,915,879,810,first-class narrative source,medium,[],1980's? - Macleay Argus Yowie Report,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,916,880,811,first-class narrative source,medium,[],1981 - Canberra Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,917,881,812,first-class narrative source,medium,[],1981 - Lismore Northern Star Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,918,882,813,first-class narrative source,medium,[],1981 - Lismore Northern Star Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,919,883,814,first-class narrative source,medium,[],1981 - Lismore Northern Star Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,920,884,815,first-class narrative source,medium,[],1983 - Border Post Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,921,885,816,first-class narrative source,medium,[],1987 - Launceston Examiner 1987-01-06,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,922,886,817,first-class narrative source,medium,[],1987 - News Perth Ape Monster,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,923,887,818,first-class narrative source,medium,[],1987 - NT News Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,924,888,819,first-class narrative source,medium,[],1987 - People Magazine Yowie Report,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,925,889,820,first-class narrative source,medium,[],1987 - Sunday Press Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,926,890,821,first-class narrative source,medium,[],1987 - Sydney Mirror Woronora Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,927,891,822,first-class narrative source,medium,[],1987 - Sydney Morning Herald. Woronora Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,928,892,823,first-class narrative source,medium,[],1987 - Sydney Sun Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,929,893,824,first-class narrative source,medium,[],1988 - Unkown Origin of Emerald Encounter,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,930,894,825,first-class narrative source,medium,[],1990 - Grafton Examiner Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,931,895,826,first-class narrative source,medium,[],1990 - Krambach Yowie Aricle,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,932,896,827,first-class narrative source,medium,[],1992 - Lismore Northern Star Yowie Footprints,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,933,897,828,first-class narrative source,medium,[],1992 - Noosa News Yowie Report,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,934,898,829,first-class narrative source,medium,[],1992 - Shark Bay / 40 Mile Yowie Article - Source Unknown,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,935,899,830,first-class narrative source,medium,[],1993 - Lismore Northern Star Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,936,900,831,first-class narrative source,medium,[],1994 - Brisbane Daily Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,937,901,832,first-class narrative source,medium,[],1994 - Canberra Times Out Of Shadows Launch,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,938,902,833,first-class narrative source,medium,[],1994 - Sunshine Coast Magazine Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,939,903,834,first-class narrative source,medium,[],1995 - Cairns Post Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,940,904,835,first-class narrative source,medium,[],1997 - Litchfield Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,941,905,836,first-class narrative source,medium,[],1997 - NT News Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,942,906,837,first-class narrative source,medium,[],1998 - Northern Territory News,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,943,907,838,first-class narrative source,medium,[],1999 - Gold Coast Bulletin - 25-08-1999,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,944,908,839,first-class narrative source,medium,[],1999 - Lismore Northern Star Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,945,909,840,first-class narrative source,medium,[],1999 - Thats Life Magazine Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,946,910,841,first-class narrative source,medium,[],2000 - Daily Examiner Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,947,911,842,first-class narrative source,medium,[],2000 - Gold Coast Bulletin Yowiehunters,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,948,912,843,first-class narrative source,medium,[],2000 - Northern Territory News,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,949,913,844,first-class narrative source,medium,[],2000 - Queensland Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,950,914,845,first-class narrative source,medium,[],2001 - Gold Coast Bulletin Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,951,915,846,first-class narrative source,medium,[],2001 - Gold Coast Bulletin Yowie Article 2,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,952,916,847,first-class narrative source,medium,[],2001 - Queensland Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,953,917,848,first-class narrative source,medium,[],2001 - Queensland Times Yowie Article 2,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,954,918,849,first-class narrative source,medium,[],2002 - Lismore Northern Star Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,955,919,850,first-class narrative source,medium,[],2005 - Gold Coast Bulletin Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,956,920,851,first-class narrative source,medium,[],2007 - Gold Coast Bulletin Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,957,921,852,first-class narrative source,medium,[],2009 - Coonabarabran Times - Yowie Bus Inccident,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,958,922,853,first-class narrative source,medium,[],2009 - NT News Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,959,923,854,first-class narrative source,medium,[],2011 - Daily Examiner Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,960,924,855,first-class narrative source,medium,[],2012 - Sydney Telegraph Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,961,925,856,first-class narrative source,medium,[],2012- News.Com Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,962,926,857,first-class narrative source,medium,[],2013 - Queensland Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,963,927,858,first-class narrative source,medium,[],2014 - Cairns Post Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,964,928,859,first-class narrative source,medium,[],2014 - Cairns Post Yowie Article 2,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,965,929,860,first-class narrative source,medium,[],"2014 - Canberra Times, Re: 1912 Braidwood",modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,966,930,861,first-class narrative source,medium,[],2014 - Gympie Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,967,931,862,first-class narrative source,medium,[],2014 - NT News Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,968,932,863,first-class narrative source,medium,[],2015 - Byron Shire News Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,969,933,864,first-class narrative source,medium,[],2015 - Gympie Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,970,934,865,first-class narrative source,medium,[],2015- Epoch Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,971,935,866,first-class narrative source,medium,[],2016 - Cairns Post Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,972,936,867,first-class narrative source,medium,[],2016 - Chinchilla News Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,973,937,868,first-class narrative source,medium,[],2016 - Daily Examiner Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,974,938,869,first-class narrative source,medium,[],2016 - Daily Mail UK Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,975,939,870,first-class narrative source,medium,[],2016 - Gympie Times Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,976,940,871,first-class narrative source,medium,[],2016- NRM Digital Media Yowie Article,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,977,941,872,first-class narrative source,medium,[],2017 - Eden Magnet Yowie Article (2) 27-04-2017,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,978,942,873,first-class narrative source,medium,[],2017 - Illawarra Mercury Yowie Article 02-05-2017,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,979,943,874,first-class narrative source,medium,[],2017 - News Mail & Queensland Times Yowie Article 04-02-2017,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
2.0.0,980,944,875,first-class narrative source,medium,[],2017 - Sunshine Coast Daily Yowie Article 13-12-2017,modern_web,E,encounter_account,,display_ready_unreviewed,ok_public,full
