record_id,title,source_name,source_type,state_territory,date_band,year,ontology_code,url
3639,spirit in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3640,spirit in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3641,spirit in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3642,spirits in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3643,spirits in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3644,spirits in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3645,spirits in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3646,spirits in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3647,spirits in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3648,spirit in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3649,spirit in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3650,spirit in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3651,spirit in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3652,spirit in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3653,spirit in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3654,spirit in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,retelling_or_adaptation,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3655,spirit in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3656,spirit in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3657,spirit in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3658,spirits in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3659,spirits in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3660,spirits in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3661,spirits in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3662,spirits in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3663,spirits in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3664,spirits in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,spirit_person_narrative,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3665,ghost in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,apparition_account,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3666,ghost in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,apparition_account,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3667,ghosts in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,apparition_account,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3668,devil in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,retelling_or_adaptation,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3669,wizard in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,retelling_or_adaptation,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3670,wizard in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,retelling_or_adaptation,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3671,wizard in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,retelling_or_adaptation,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3672,wizard in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,retelling_or_adaptation,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3673,wizard in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,retelling_or_adaptation,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3674,wizard in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,retelling_or_adaptation,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3675,wizard in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,retelling_or_adaptation,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
3676,devil in The Aborigines of New South Wales,Internet Archive,repository_full_text,NSW,expansion_1876_1969,1892,retelling_or_adaptation,https://archive.org/download/aboriginesnewso00frasgoog/aboriginesnewso00frasgoog_djvu.txt
686,1893 - Goulburn Penny Post Article,Australian Yowie Research,modern_web,NSW,expansion_1876_1969,1893,cryptid_style_apeman,https://www.yowiehunters.com.au/historical-articles/1490-goulburn-penny-post-article-1893
687,1893 (2) - Goulburn Penny Post Article,Australian Yowie Research,modern_web,NSW,expansion_1876_1969,1893,cryptid_style_apeman,https://www.yowiehunters.com.au/historical-articles/1491-goulburn-penny-post-article-1893-2
1525,ghost in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,apparition_account,https://www.gutenberg.org/files/60482/60482-0.txt
1526,ghost in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,apparition_account,https://www.gutenberg.org/files/60482/60482-0.txt
1527,ghost in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,apparition_account,https://www.gutenberg.org/files/60482/60482-0.txt
1528,ghost in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,apparition_account,https://www.gutenberg.org/files/60482/60482-0.txt
1529,ghosts in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,apparition_account,https://www.gutenberg.org/files/60482/60482-0.txt
1530,ghosts in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,apparition_account,https://www.gutenberg.org/files/60482/60482-0.txt
1531,spirit in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://www.gutenberg.org/files/60482/60482-0.txt
1532,spirit in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://www.gutenberg.org/files/60482/60482-0.txt
1533,spirit in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://www.gutenberg.org/files/60482/60482-0.txt
1534,spirit in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://www.gutenberg.org/files/60482/60482-0.txt
1535,devil in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://www.gutenberg.org/files/60482/60482-0.txt
1536,devil in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://www.gutenberg.org/files/60482/60482-0.txt
1537,devil in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://www.gutenberg.org/files/60482/60482-0.txt
1538,devil in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://www.gutenberg.org/files/60482/60482-0.txt
1539,witch in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,retelling_or_adaptation,https://www.gutenberg.org/files/60482/60482-0.txt
1540,fairy in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,retelling_or_adaptation,https://www.gutenberg.org/files/60482/60482-0.txt
1541,giant in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,giant_or_ogre_narrative,https://www.gutenberg.org/files/60482/60482-0.txt
1542,giant in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,giant_or_ogre_narrative,https://www.gutenberg.org/files/60482/60482-0.txt
1543,giant in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,giant_or_ogre_narrative,https://www.gutenberg.org/files/60482/60482-0.txt
1544,little man in Steve Brown's Bunyip,Project Gutenberg,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://www.gutenberg.org/files/60482/60482-0.txt
1847,ghost in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,apparition_account,https://gutenberg.net.au/ebooks06/0600691.txt
1848,ghosts in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,apparition_account,https://gutenberg.net.au/ebooks06/0600691.txt
1849,ghost in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,apparition_account,https://gutenberg.net.au/ebooks06/0600691.txt
1850,devil in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,apparition_account,https://gutenberg.net.au/ebooks06/0600691.txt
1851,ghost in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,apparition_account,https://gutenberg.net.au/ebooks06/0600691.txt
1852,ghost in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,apparition_account,https://gutenberg.net.au/ebooks06/0600691.txt
1853,phantom in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://gutenberg.net.au/ebooks06/0600691.txt
1854,haunted in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://gutenberg.net.au/ebooks06/0600691.txt
1855,haunted in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://gutenberg.net.au/ebooks06/0600691.txt
1856,spirit in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://gutenberg.net.au/ebooks06/0600691.txt
1857,spirit in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://gutenberg.net.au/ebooks06/0600691.txt
1858,spirit in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://gutenberg.net.au/ebooks06/0600691.txt
1859,spirit in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://gutenberg.net.au/ebooks06/0600691.txt
1860,spirits in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,apparition_account,https://gutenberg.net.au/ebooks06/0600691.txt
1861,spirits in Tales of the Austral Tropics,Project Gutenberg Australia,public_domain_ebook,,expansion_1876_1969,1893,spirit_person_narrative,https://gutenberg.net.au/ebooks06/0600691.txt
