flag_id,record_id,title,state_territory,x,y,source_location_type,confidence
mapped:4089,4089,Greenough ghost tour and sleepover,WA,114.7172748,-28.9199695,locality,B
mapped:43,43,"Christmas Hills Reserve, Tasmania 2024",TAS,144.9947,-40.90011,locality,high
mapped:3985,3985,Adelaide - Australia's most haunted town,SA,138.915863,-34.339951,town,B
mapped:4049,4049,Adelaide - Australia's most haunted town,SA,138.9157143,-34.3407794,exact_site,B
mapped:4050,4050,Thirsty ghosts haunt Port Adelaide's pubs,SA,138.5123548,-34.8342755,locality,B
mapped:4052,4052,Haunted house sells for record price in Cowandilla,SA,138.5569406,-34.9324599,locality,B
mapped:4091,4091,Old Zincy and other tall tales: Tasmania's weirdest urban myths,TAS,147.136768,-41.4390338,exact_site,B
mapped:4092,4092,Old Zincy and other tall tales: Tasmania's weirdest urban myths,TAS,146.024731,-41.0945112,locality,B
mapped:4126,4126,Lady in White in Woodford Academy Lady in White,NSW,150.4736891,-33.733114,exact_site,B
mapped:4127,4127,Lady in Black in Woodford Academy Lady in Black,NSW,150.4736891,-33.733114,exact_site,B
mapped:4128,4128,Mary in Old Government House Mary apparition,NSW,150.9973594,-33.8121519,exact_site,B
mapped:4129,4129,Elsie White in Saumarez Homestead Elsie White ghost,NSW,151.6606465,-30.530062,exact_site,B
mapped:4130,4130,little girl in Old Government House little girl by the tree,NSW,150.9973594,-33.8121519,exact_site,B
mapped:4131,4131,cranky woman in Old Government House staircase whisper,NSW,150.9973594,-33.8121519,exact_site,B
mapped:4132,4132,Crowther's Christmas ghost in Crowther's Christmas ghost at Spencer Street,VIC,144.9533975,-37.8191925,exact_site,B
mapped:4135,4135,invisible man in Old Adelaide Gaol invisible man,SA,138.5848489,-34.9179424,exact_site,B
mapped:3966,3966,Tour guide shares ghost stories and chilling experiences from Port Arthur Historic Site,TAS,147.3281233,-42.8825088,town,B
mapped:3975,3975,Small town behind Australia's 'most haunted house' hopes next buyer will honour legacy,NSW,147.5758032,-34.8682927,exact_site,B
mapped:3994,3994,Dark tourism on the rise in regional Australia,VIC,146.69093,-36.35165,exact_site,high
mapped:4048,4048,Tour guide shares ghost stories and chilling experiences from Port Arthur Historic Site,TAS,147.8694003,-43.1531346,exact_site,B
mapped:4067,4067,The 'haunted' historic houses of Tasmania's east coast,TAS,148.0757326,-42.124933,town,B
mapped:4075,4075,Yowie in Litchfield National Park yowie speculation,NT,130.9006256,-13.2755716,named_feature,B
mapped:4133,4133,brother's spirit in Iolanthe spirit contact in Port Phillip Bay,VIC,144.7798547,-38.1046482,named_feature,B
mapped:4139,4139,Alice Maria King in Piermont Alice Maria King ghost story,TAS,148.0746678,-42.1541194,exact_site,B
mapped:1134,1134,Den of Nargun,VIC,147.355978,-37.70211,named_feature,B
mapped:1137,1137,Mitchell River National Park,VIC,147.355978,-37.70211,named_feature,B
mapped:1141,1141,Ghost Tour - Port Arthur Historic Site,TAS,147.851265,-43.147019,named_feature,B
mapped:1147,1147,Adelaide Gaol | Ghostly sightings,SA,138.5889,-34.9157,exact_site,B
mapped:1148,1148,Dark Ghost Tours - Afterlife Tales of the Hobart Convict Penitentiary,TAS,147.3275,-42.8796,exact_site,B
mapped:1149,1149,Hobart Penitentiary - Paranormal Investigation,TAS,147.3275,-42.8796,exact_site,B
mapped:1150,1150,Ghost! What Ghosts? Night Tour at Old Melbourne Gaol,VIC,144.9653,-37.8078,exact_site,B
mapped:1151,1151,Ghost Tours at Port Arthur - Off Season Tasmania 2026,TAS,147.851265,-43.147019,named_feature,B
mapped:1152,1152,The ghost of Governor Fiddimont,VIC,142.9304654,-37.2786058,exact_site,C
mapped:2711,2711,ghost in Adelaide Arcade history,SA,138.604,-34.9225,exact_site,B
mapped:2712,2712,ghost in Adelaide Arcade history,SA,138.604,-34.9225,exact_site,B
mapped:2713,2713,ghost in Adelaide Arcade history,SA,138.604,-34.9225,exact_site,B
mapped:2714,2714,ghost in Adelaide Arcade history,SA,138.604,-34.9225,exact_site,B
mapped:2715,2715,haunted in Adelaide Arcade history,SA,138.604,-34.9225,exact_site,B
mapped:3980,3980,The spooky Aussie folklore of Fisher's Ghost,NSW,150.8167,-34.0667,town,B
mapped:4035,4035,Frederick Carr in Ghostly sightings,SA,138.5848489,-34.9179424,exact_site,B
mapped:4038,4038,Ben Ellis in Ghostly sightings,SA,138.5848489,-34.9179424,exact_site,B
mapped:4041,4041,William Baker Ashton in Ghostly sightings,SA,138.5848489,-34.9179424,exact_site,B
mapped:4080,4080,ghost in Mix 104.9 FM studios ghost,NT,130.8410469,-12.46044,town,B
mapped:4082,4082,ghost in Dead Man's Pass tree ghost,SA,138.7521001,-34.6101243,named_feature,B
mapped:4088,4088,Dark Ghost Tours - Afterlife Tales of the Hobart Convict Penitentiary,TAS,147.3275298,-42.8773197,exact_site,B
mapped:4090,4090,Paranormal Nights at Old Government House,NSW,150.9973594,-33.8121519,exact_site,B
mapped:4093,4093,Ghost Tour in Altona Homestead Ghost Tour,VIC,144.8292539,-37.8694488,exact_site,B
mapped:4094,4094,Ghost Tour in Point Cook Homestead Ghost Tour,VIC,144.7929218,-37.9261016,exact_site,B
mapped:4095,4095,Ghost of Kelly Steps in Ghost of Kelly Steps,TAS,147.3340274,-42.8871651,exact_site,B
mapped:1135,1135,Ghosts? What Ghosts? - Night Tour,VIC,144.9652682,-37.8078185,exact_site,B
mapped:1136,1136,Torchlight Tour,WA,115.7534563,-32.0553437,exact_site,B
mapped:2850,2850,ghosts in For the Term of His Natural Life,TAS,147.8694003,-43.1531346,exact_site,high
