record_id,narrative_unit_id,candidate_id,existing_source_name,existing_source_url,inferred_discovery_source_name,inferred_access_source_name,inferred_original_source_name,inferred_evidence_source_name,inferred_evidence_source_tier,source_chain_score,machine_bucket,hard_fail_reasons,machine_recommendation,machine_confidence,reviewer_decision,reviewer_notes
73,65,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1570-yarra-valley-victoria-2011,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
74,66,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/2095-bemm-river-victoria-2013,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
75,67,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1677-healesville-victoria-2013,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
76,68,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1889-harrietville-victoria-2015,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
77,69,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/2219-mount-hotham-victoria-2015,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
78,70,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1890-goonerah-victoria-2016,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
79,71,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/1854-noojee-victoria-2016,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
80,72,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/2004-bunyip-victoria-2018,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
81,73,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/2142-blackwood-victoria-2019,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
82,74,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/2193-creswick-victoria-2020,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
83,75,,Australian Yowie Research,https://www.yowiehunters.com.au/victoria/2271-mitta-mitta-victoria-2023,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
84,76,,Australian Yowie Research,https://www.yowiehunters.com.au/new-south-wales/1361-braidwood-new-south-wales-1870,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
85,77,,Australian Yowie Research,https://www.yowiehunters.com.au/new-south-wales/1369-charlton-new-south-wales-1923,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
86,78,,Australian Yowie Research,https://www.yowiehunters.com.au/new-south-wales/1669-dungay-new-south-wales-1963,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
87,79,,Australian Yowie Research,https://www.yowiehunters.com.au/new-south-wales/1832-woy-woy-new-south-wales-1968,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
88,80,,Australian Yowie Research,https://www.yowiehunters.com.au/new-south-wales/1942-little-brother-mountain-new-south-wales-1973,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
89,81,,Australian Yowie Research,https://www.yowiehunters.com.au/new-south-wales/1808-katoomba-new-south-wales-1975,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
90,82,,Australian Yowie Research,https://www.yowiehunters.com.au/new-south-wales/1349-batemans-bay-new-south-wales-1977,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
91,83,,Australian Yowie Research,https://www.yowiehunters.com.au/new-south-wales/1449-talingbo-new-south-wales,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
92,84,,Australian Yowie Research,https://www.yowiehunters.com.au/new-south-wales/2141-mogo-new-south-wales-1978,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
93,85,,Australian Yowie Research,https://www.yowiehunters.com.au/new-south-wales/1350-batemans-bay-new-south-wales-1979,Australian Yowie Research,,,,E,0,RED_DISCOVERY_ONLY_LEAKAGE,missing_evidence_source_name;discovery_only_as_evidence,RED_DISCOVERY_ONLY_LEAKAGE,0.95,,
